time_period,academic_year,YAG,qualification_level,sex,CAH3_code,CAH3_subject,grads,grads_uk,unmatched_percent,overseas_percent,matched,activity_not_captured,no_sust_dest,sust_emp_only,sust_emp_with_or_without_fs,sust_emp_fs_or_both,fs_with_or_without_sust_emp,earnings_include,earnings_LQ,earnings_median,earnings_UQ
202223,2020/2021,1 YAG,First-degree,Male,CAH15-01-06,Cultural studies,20,15,0,2.8,15,4.6,7.5,57.5,79.2,87.9,30.4,10,c,c,c
202122,2019/2020,1 YAG,First-degree,Female,CAH10-01-03,Production and manufacturing engineering,150,145,0,3,145,2.3,3.2,65.7,91,94.5,28.9,95,21500,27700,33600
202223,2020/2021,1 YAG,First-degree,Female,CAH11-01-05,Artificial intelligence,10,10,c,c,10,c,c,c,c,c,c,5,c,c,c
202223,2020/2021,1 YAG,First-degree,Female,CAH24-01-01,Information services,30,30,0,0,30,14.1,4.4,56.5,75.3,81.5,25,15,16400,22600,32800
202324,2021/2022,1 YAG,First-degree,Female,CAH10-03-07,Materials science,60,60,0.3,5.2,60,4.5,4.1,47.1,76.5,91.4,44.3,25,24200,30400,39500
202223,2020/2021,1 YAG,First-degree,Female,CAH10-01-10,Others in engineering,20,15,0,5.6,15,5.9,0,76.5,88.2,94.1,17.6,15,43100,45300,47100
202324,2019/2020,3 YAG,First-degree,Male,CAH06-01-02,Agricultural sciences,15,15,0,5.7,15,6.1,6.1,68.3,84.8,87.8,19.5,10,c,c,c
202223,2020/2021,1 YAG,First-degree,Male,CAH03-01-05,Plant sciences,10,10,c,c,10,c,c,c,c,c,c,0,c,c,c
202223,2020/2021,1 YAG,First-degree,Female,CAH19-04-05,Slavic studies,65,60,0,6.1,60,7.3,4.4,43.3,75.9,88.3,45,25,19300,25200,27400
202324,2021/2022,1 YAG,First-degree,Female,CAH02-04-06,Dental nursing,80,80,0,0,80,2.4,3.7,91.5,93.9,93.9,2.4,55,11400,16800,26700
202324,2021/2022,1 YAG,First-degree,Male,CAH17-01-09,Others in business and management,65,65,1.5,0,65,5.3,7.6,75.3,84.6,87.2,11.8,50,27400,42100,51200
202223,2020/2021,1 YAG,First-degree,Male,CAH06-01-05,Forestry and arboriculture,30,30,3.1,0,30,0,6.4,90.4,93.6,93.6,3.2,30,24100,26500,30300
202122,2019/2020,1 YAG,First-degree,Female,CAH19-01-06,Others in English studies,40,40,0,0,40,3.8,12.5,62.5,83.8,83.8,21.2,25,10200,15100,21500
202223,2020/2021,1 YAG,First-degree,Male,CAH02-06-04,Environmental and public health,80,80,0.6,0,80,2.5,6.2,65,84.4,91.3,26.3,50,24800,34700,42000
202324,2021/2022,1 YAG,First-degree,Male,CAH19-04-03,Italian studies,30,25,0,6,25,1.8,14.6,57,75.7,83.6,26.6,15,21600,27800,30000
202324,2019/2020,3 YAG,First-degree,Female,CAH03-01-09,Hair and beauty sciences,15,15,0,0,15,7.7,0,46.2,84.6,92.3,46.2,5,c,c,c
202223,2020/2021,1 YAG,First-degree,Female,CAH09-01-02,Operational research,15,15,1.1,0,15,1.9,8.6,59.1,89.6,89.6,30.5,10,c,c,c
202324,2021/2022,1 YAG,First-degree,Male,CAH25-02-04,Dance,105,100,0,2.4,100,5.9,7.9,66.3,83.7,86.1,19.8,60,12400,17200,20900
202324,2021/2022,1 YAG,First-degree,Male,CAH24-01-02,Publicity studies,40,35,0,7.6,35,6.8,11.2,69.6,80.1,81.9,12.3,25,21600,24200,27800
202324,2021/2022,1 YAG,First-degree,Male,CAH02-04-05,Children's nursing,40,40,0,0,40,0,0,84.3,100,100,15.7,35,31500,35900,40300
202223,2020/2021,1 YAG,First-degree,Female,CAH19-04-03,Italian studies,110,105,1,4,105,5.5,7.1,54.1,80,87.4,33.3,55,21900,25900,29900
202324,2021/2022,1 YAG,First-degree,Female,CAH06-01-04,Rural estate management,35,35,0,2.8,35,3.5,9.5,80.7,83.6,87.1,6.4,25,19400,23800,39500
202324,2019/2020,3 YAG,First-degree,Female,CAH07-01-02,Astronomy,65,65,0,0,65,5.4,4.7,54.2,79.1,90,35.8,35,27100,33700,41400
202324,2019/2020,3 YAG,First-degree,Male,CAH01-01-03,Medicine by specialism,30,30,0,0,30,1.8,3.6,81.8,94.5,94.5,12.7,20,38100,45000,46100
202122,2019/2020,1 YAG,First-degree,Female,CAH17-01-09,Others in business and management,45,45,0,0,45,2.2,11.1,64.4,84.3,86.6,22.3,30,12400,16800,21500
202324,2021/2022,1 YAG,First-degree,Male,CAH26-01-05,Others in geographical studies,45,45,2.3,0,45,0,0,78.6,100,100,21.4,30,34000,37300,39200
202324,2021/2022,1 YAG,First-degree,Male,CAH06-01-02,Agricultural sciences,10,10,c,c,10,c,c,c,c,c,c,5,c,c,c
202223,2020/2021,1 YAG,First-degree,Male,CAH17-01-09,Others in business and management,70,70,0,0,70,4.3,10.1,69.6,83.5,85.6,16.1,45,24100,32100,45300
202122,2019/2020,1 YAG,First-degree,Female,CAH07-01-02,Astronomy,65,65,0,0,65,3.8,2,34.6,78.9,94.3,59.6,20,15300,25200,29200
202324,2021/2022,1 YAG,First-degree,Male,CAH25-01-05,Others in creative arts and design,65,65,0,3.1,65,7.2,15.1,62.6,72.2,77.7,15.1,35,11000,23400,28200
202122,2019/2020,1 YAG,First-degree,Male,CAH13-01-03,Landscape design,50,50,0,3.9,50,0,4.1,61.2,87.8,95.9,34.7,25,18400,23400,25200
202122,2019/2020,1 YAG,First-degree,Male,CAH01-01-03,Medicine by specialism,30,25,0,3.6,25,1.9,0,22.6,64.2,98.1,75.5,5,c,c,c
202324,2019/2020,3 YAG,First-degree,Male,CAH02-05-02,Healthcare science (non-specific),35,35,2.8,2.7,35,0,4.3,85.7,90,95.7,10,30,32200,43000,48700
202324,2019/2020,3 YAG,First-degree,Male,CAH02-06-06,Complementary and alternative medicine,150,145,0,3.3,145,7.5,6.8,82.3,85.7,85.7,3.4,105,13000,28200,39600
202122,2019/2020,1 YAG,First-degree,Female,CAH02-04-06,Dental nursing,45,45,0,0,45,2.3,0,76.7,88.4,97.7,20.9,15,28500,39500,51900
202122,2019/2020,1 YAG,First-degree,Male,CAH17-01-09,Others in business and management,30,30,0,0,30,0,6.2,79.7,90.6,93.8,14.1,25,17500,23700,29200
202324,2021/2022,1 YAG,First-degree,Female,CAH26-01-05,Others in geographical studies,0,0,c,c,c,c,c,c,c,c,c,0,c,c,c
202324,2019/2020,3 YAG,First-degree,Female,CAH06-01-08,Food and beverage production,20,20,0,0,20,3,12.8,74.4,79.3,84.3,9.8,15,24900,35500,37000
202324,2021/2022,1 YAG,First-degree,Female,CAH03-01-05,Plant sciences,15,15,0,0,15,0,0,39.5,92.1,100,60.5,5,c,c,c
202324,2021/2022,1 YAG,First-degree,Male,CAH24-01-03,Publishing,30,30,1.7,1.1,30,10,9.5,77.2,78.3,80.5,3.3,25,17200,22700,25300
202223,2020/2021,1 YAG,First-degree,Female,CAH19-02-01,Celtic studies (non-specific),0,0,c,c,c,c,c,c,c,c,c,0,c,c,c
202324,2021/2022,1 YAG,First-degree,Female,CAH10-03-01,Minerals technology,10,10,c,c,10,c,c,c,c,c,c,5,c,c,c
202324,2021/2022,1 YAG,First-degree,Female,CAH13-01-03,Landscape design,50,45,2.2,6.2,45,0,6.7,74.2,84.3,93.3,19.1,30,21200,24200,26400
202324,2021/2022,1 YAG,First-degree,Female,CAH10-03-04,Maritime technology,15,15,0,11.5,15,6.5,0,93.5,93.5,93.5,0,15,30400,33700,37000
202122,2019/2020,1 YAG,First-degree,Female,CAH11-01-05,Artificial intelligence,10,10,c,c,10,c,c,c,c,c,c,10,c,c,c
202324,2021/2022,1 YAG,First-degree,Female,CAH10-03-02,Materials technology,35,35,0,0,35,0,3.8,67,85.1,96.2,29.2,25,25300,30400,37300
202122,2019/2020,1 YAG,First-degree,Female,CAH06-01-08,Food and beverage production,20,20,0,0,20,0,3,87.2,92.1,97,9.8,20,16100,20400,27700
202122,2019/2020,1 YAG,First-degree,Female,CAH06-01-05,Forestry and arboriculture,5,5,c,c,5,c,c,c,c,c,c,5,c,c,c
202324,2019/2020,3 YAG,First-degree,Male,CAH02-04-06,Dental nursing,10,10,c,c,10,c,c,c,c,c,c,5,c,c,c
202324,2019/2020,3 YAG,First-degree,Male,CAH04-01-04,Psychology and health,20,20,0,0,20,6,6,62.7,83.1,88,25.3,15,13500,24200,28900
202324,2019/2020,3 YAG,First-degree,Male,CAH02-04-08,Learning disabilities nursing,60,60,1.7,1.7,55,3.5,1.8,75.4,94.7,94.7,19.3,40,37300,41500,51200
202324,2019/2020,3 YAG,First-degree,Male,CAH04-01-03,Developmental psychology,10,10,c,c,10,c,c,c,c,c,c,5,c,c,c
202122,2019/2020,1 YAG,First-degree,Female,CAH07-04-01,Physical sciences (non-specific),35,35,1,0,35,4,2,46.6,80.3,94,47.4,15,17900,25900,36500
202324,2019/2020,3 YAG,First-degree,Female,CAH19-04-07,African and modern middle eastern studies,90,85,0,3.5,85,10.4,11.2,56,75.3,78.5,22.4,45,26700,31500,41000
202324,2019/2020,3 YAG,First-degree,Male,CAH02-04-03,Community nursing,10,10,c,c,10,c,c,c,c,c,c,10,c,c,c
202324,2021/2022,1 YAG,First-degree,Male,CAH06-01-04,Rural estate management,55,55,1.8,0,55,8.5,5.5,86,86,86,0,40,34800,42800,52700
202223,2020/2021,1 YAG,First-degree,Female,CAH11-01-07,Business computing,125,125,2.4,0.8,120,2.9,5.2,71.5,87.7,91.9,20.4,85,20800,27400,32500
202122,2019/2020,1 YAG,First-degree,Female,CAH09-01-03,Statistics,60,60,0,0.8,60,2.4,3.2,64.7,87.2,94.4,29.7,40,23400,29900,37600
202122,2019/2020,1 YAG,First-degree,Male,CAH10-01-05,Naval architecture,15,15,0,0,15,0,7.7,76.9,92.3,92.3,15.4,10,c,c,c
202324,2019/2020,3 YAG,First-degree,Male,CAH19-02-04,Others in celtic studies,0,0,c,c,c,c,c,c,c,c,c,0,c,c,c
202122,2019/2020,1 YAG,First-degree,Male,CAH05-01-02,Others in veterinary sciences,25,20,0,4.3,20,4.5,9.1,51.1,75,86.4,35.3,10,c,c,c
202122,2019/2020,1 YAG,First-degree,Female,CAH03-01-05,Plant sciences,10,10,c,c,10,c,c,c,c,c,c,0,c,c,c
202122,2019/2020,1 YAG,First-degree,Male,CAH06-01-07,Food sciences,40,40,0,0,40,1,4.1,80.3,94,95,14.6,30,19300,23400,27000
202122,2019/2020,1 YAG,First-degree,Female,CAH06-01-02,Agricultural sciences,15,15,0,0,15,2.3,3.8,69.7,93.9,93.9,24.2,10,c,c,c
202223,2020/2021,1 YAG,First-degree,Male,CAH10-03-04,Maritime technology,60,60,0,1.6,60,5,2.5,78.2,90.9,92.6,14.4,45,27000,29600,33600
202324,2021/2022,1 YAG,First-degree,Male,CAH10-03-01,Minerals technology,5,5,c,c,5,c,c,c,c,c,c,5,c,c,c
202223,2020/2021,1 YAG,First-degree,Male,CAH10-03-01,Minerals technology,20,20,4.5,0,20,4.7,0,85.8,90.6,95.3,9.4,20,36900,42300,52600
202122,2019/2020,1 YAG,First-degree,Female,CAH10-03-01,Minerals technology,10,10,c,c,10,c,c,c,c,c,c,5,c,c,c
202324,2019/2020,3 YAG,First-degree,Female,CAH11-01-05,Artificial intelligence,10,10,c,c,10,c,c,c,c,c,c,10,c,c,c
202223,2020/2021,1 YAG,First-degree,Male,CAH01-01-03,Medicine by specialism,15,15,0,0,15,0,0,23.5,47.1,100,76.5,5,c,c,c
202122,2019/2020,1 YAG,First-degree,Female,CAH24-01-01,Information services,40,40,0,0,40,2.4,15.1,64,74.8,82.5,18.5,25,10300,19900,25600
202324,2019/2020,3 YAG,First-degree,Female,CAH09-01-02,Operational research,10,10,c,c,10,c,c,c,c,c,c,10,c,c,c
202324,2021/2022,1 YAG,First-degree,Female,CAH06-01-05,Forestry and arboriculture,5,5,c,c,5,c,c,c,c,c,c,5,c,c,c
202324,2019/2020,3 YAG,First-degree,Male,CAH03-01-05,Plant sciences,10,10,c,c,10,c,c,c,c,c,c,5,c,c,c
202324,2021/2022,1 YAG,First-degree,Female,CAH06-01-02,Agricultural sciences,15,15,0,6.8,15,6.6,10.6,69.5,78.1,82.8,13.2,10,c,c,c
202122,2019/2020,1 YAG,First-degree,Male,CAH02-02-02,Toxicology,5,5,c,c,5,c,c,c,c,c,c,0,c,c,c
202223,2020/2021,1 YAG,First-degree,Female,CAH02-02-02,Toxicology,10,10,c,c,10,c,c,c,c,c,c,5,c,c,c
202324,2021/2022,1 YAG,First-degree,Female,CAH10-03-05,Biotechnology,10,10,c,c,10,c,c,c,c,c,c,5,c,c,c
202223,2020/2021,1 YAG,First-degree,Male,CAH04-01-05,Others in psychology,25,25,0,0,25,6.8,0.4,61.7,82.6,92.8,31.1,15,20800,25900,28800
202223,2020/2021,1 YAG,First-degree,Female,CAH03-01-09,Hair and beauty sciences,25,25,0,0,25,4.1,12.6,44.2,64.7,83.3,39.1,10,c,c,c
202223,2020/2021,1 YAG,First-degree,Female,CAH19-01-06,Others in English studies,30,30,0,0,30,5.5,7.3,54.5,87.3,87.3,32.7,15,15700,17900,22300
202324,2021/2022,1 YAG,First-degree,Female,CAH02-02-02,Toxicology,5,5,c,c,5,c,c,c,c,c,c,5,c,c,c
202324,2019/2020,3 YAG,First-degree,Female,CAH10-03-02,Materials technology,45,45,2.3,0,40,0,2.4,81.8,89.4,97.6,15.8,35,34800,42500,49400
202122,2019/2020,1 YAG,First-degree,Female,CAH06-01-06,Food and beverage studies (non-specific),25,25,0,0,25,3.9,0,84.3,94.1,96.1,11.8,20,22600,24800,27000
202223,2020/2021,1 YAG,First-degree,Male,CAH06-01-06,Food and beverage studies (non-specific),5,5,c,c,5,c,c,c,c,c,c,5,c,c,c
202122,2019/2020,1 YAG,First-degree,Female,CAH20-01-04,Heritage studies,10,10,c,c,10,c,c,c,c,c,c,5,c,c,c
202324,2019/2020,3 YAG,First-degree,Male,CAH10-01-10,Others in engineering,60,60,3.3,1.6,60,16.9,5.1,76.3,78,78,1.7,45,40300,51200,65100
202223,2020/2021,1 YAG,First-degree,Male,CAH24-01-01,Information services,50,50,0,0,50,3,10,77,85,87,10,35,20100,24100,33300
202223,2020/2021,1 YAG,First-degree,Male,CAH13-01-03,Landscape design,50,50,0,2.1,50,4.2,16.8,66.3,76.8,78.9,12.6,30,16000,23000,27000
202223,2020/2021,1 YAG,First-degree,Male,CAH04-01-04,Psychology and health,30,30,0.8,4.8,30,8.5,12.2,24.1,61.5,79.3,55.2,5,c,c,c
202324,2019/2020,3 YAG,First-degree,Female,CAH20-01-04,Heritage studies,10,10,c,c,10,c,c,c,c,c,c,10,c,c,c
202324,2019/2020,3 YAG,First-degree,Female,CAH24-01-01,Information services,40,40,0,1.2,40,3.6,12.1,81.1,83.5,84.3,3.2,35,20100,24900,31500
202324,2019/2020,3 YAG,First-degree,Female,CAH10-01-05,Naval architecture,5,5,c,c,5,c,c,c,c,c,c,5,c,c,c
202122,2019/2020,1 YAG,First-degree,Male,CAH02-05-02,Healthcare science (non-specific),35,35,2.7,0,35,0,1.4,79.2,93.1,98.6,19.4,30,24100,27700,32500
202324,2021/2022,1 YAG,First-degree,Male,CAH04-01-03,Developmental psychology,25,25,0,0,25,4.1,17.5,47.3,74.3,78.4,31.1,10,c,c,c
202324,2019/2020,3 YAG,First-degree,Female,CAH06-01-06,Food and beverage studies (non-specific),25,25,0,0,25,0,0,98,100,100,2,25,27800,30400,34800
202324,2021/2022,1 YAG,First-degree,Male,CAH06-01-06,Food and beverage studies (non-specific),5,5,c,c,5,c,c,c,c,c,c,5,c,c,c
202324,2021/2022,1 YAG,First-degree,Male,CAH04-01-05,Others in psychology,40,40,0,0,40,3,10.3,32.9,62.4,86.7,53.7,15,20100,23100,27800
202324,2021/2022,1 YAG,First-degree,Male,CAH03-01-05,Plant sciences,15,15,0,0,15,0,7.7,69.2,76.9,92.3,23.1,10,c,c,c
202324,2019/2020,3 YAG,First-degree,Male,CAH07-04-03,Sciences (non-specific),5,5,c,c,5,c,c,c,c,c,c,0,c,c,c
202324,2021/2022,1 YAG,First-degree,Male,CAH19-01-06,Others in English studies,0,0,c,c,c,c,c,c,c,c,c,0,c,c,c
202324,2019/2020,3 YAG,First-degree,Female,CAH06-01-02,Agricultural sciences,15,15,0,0,15,0,3.8,78.8,96.2,96.2,17.4,10,c,c,c
202324,2019/2020,3 YAG,First-degree,Female,CAH10-03-04,Maritime technology,20,20,0,1.7,20,0,0,89.9,100,100,10.1,15,28900,35900,41000
202324,2021/2022,1 YAG,First-degree,Female,CAH03-01-09,Hair and beauty sciences,45,45,0,0,45,4.5,11.4,47.7,75,84.1,36.4,20,14500,17400,20900
202223,2020/2021,1 YAG,First-degree,Female,CAH10-03-02,Materials technology,35,35,0,0,35,0,2.8,58,90.2,97.2,39.2,20,17900,30300,36500
202223,2020/2021,1 YAG,First-degree,Male,CAH06-01-02,Agricultural sciences,15,15,0,0,15,18.5,11.5,43.8,62.3,70,26.2,5,c,c,c
202324,2019/2020,3 YAG,First-degree,Male,CAH04-01-05,Others in psychology,45,45,2.9,3,40,9.3,11.9,57.9,76.5,78.8,21,25,24200,31100,37200
202324,2021/2022,1 YAG,First-degree,Female,CAH24-01-01,Information services,35,35,0,2.9,35,5.9,8.9,76.4,83.7,85.2,8.9,25,16800,21600,27400
202324,2019/2020,3 YAG,First-degree,Male,CAH06-01-06,Food and beverage studies (non-specific),10,10,c,c,10,c,c,c,c,c,c,5,c,c,c
202223,2020/2021,1 YAG,First-degree,Female,CAH10-03-01,Minerals technology,5,5,c,c,5,c,c,c,c,c,c,0,c,c,c
202324,2021/2022,1 YAG,First-degree,Male,CAH19-02-01,Celtic studies (non-specific),0,0,c,c,c,c,c,c,c,c,c,z,z,z,z
202223,2020/2021,1 YAG,First-degree,Female,CAH19-01-04,Studies of specific authors,0,0,c,c,c,c,c,c,c,c,c,0,c,c,c
202122,2019/2020,1 YAG,First-degree,Male,CAH07-04-03,Sciences (non-specific),5,5,c,c,5,c,c,c,c,c,c,0,c,c,c
202223,2020/2021,1 YAG,First-degree,Male,CAH04-01-03,Developmental psychology,5,5,c,c,5,c,c,c,c,c,c,0,c,c,c
202122,2019/2020,1 YAG,First-degree,Female,CAH09-01-02,Operational research,10,10,c,c,10,c,c,c,c,c,c,5,c,c,c
202122,2019/2020,1 YAG,First-degree,Female,CAH10-03-04,Maritime technology,20,20,0,0,20,0,1.7,66.7,93.3,98.3,31.6,10,c,c,c
202324,2021/2022,1 YAG,First-degree,Female,CAH09-01-02,Operational research,10,10,c,c,10,c,c,c,c,c,c,5,c,c,c
202223,2020/2021,1 YAG,First-degree,Female,CAH10-01-05,Naval architecture,5,5,c,c,5,c,c,c,c,c,c,5,c,c,c
202324,2019/2020,3 YAG,First-degree,Male,CAH19-02-01,Celtic studies (non-specific),0,0,c,c,c,c,c,c,c,c,c,0,c,c,c
202324,2021/2022,1 YAG,First-degree,Female,CAH19-04-05,Slavic studies,40,35,0,6.3,35,4.5,7.6,68.4,81.6,87.9,19.5,25,21600,25600,35100
202223,2020/2021,1 YAG,First-degree,Female,CAH06-01-08,Food and beverage production,20,20,0,4.7,20,5,5,72.3,85.1,90.1,17.8,15,16400,24800,28800
202324,2021/2022,1 YAG,First-degree,Male,CAH10-03-05,Biotechnology,15,15,0,0,15,0,0,59.9,79.9,100,40.1,10,c,c,c
202223,2020/2021,1 YAG,First-degree,Male,CAH02-02-02,Toxicology,5,5,c,c,5,c,c,c,c,c,c,5,c,c,c
202122,2019/2020,1 YAG,First-degree,Male,CAH15-01-06,Cultural studies,10,10,c,c,10,c,c,c,c,c,c,5,c,c,c
202324,2019/2020,3 YAG,First-degree,Female,CAH02-04-06,Dental nursing,45,40,0,7,40,0,0,80,92.5,100,20,30,30400,42300,57600
202324,2019/2020,3 YAG,First-degree,Male,CAH03-01-09,Hair and beauty sciences,0,0,c,c,c,c,c,c,c,c,c,0,c,c,c
202324,2021/2022,1 YAG,First-degree,Male,CAH13-01-03,Landscape design,30,30,0,3.3,30,3.4,10.2,52.5,72.9,86.4,33.9,15,24500,26400,30700
202324,2021/2022,1 YAG,First-degree,Male,CAH10-01-05,Naval architecture,10,10,c,c,10,c,c,c,c,c,c,10,c,c,c
202324,2019/2020,3 YAG,First-degree,Male,CAH20-01-04,Heritage studies,5,5,c,c,5,c,c,c,c,c,c,0,c,c,c
202223,2020/2021,1 YAG,First-degree,Female,CAH20-01-04,Heritage studies,15,15,0,0,15,0,7.7,46.2,76.9,92.3,46.2,5,c,c,c
202324,2019/2020,3 YAG,First-degree,Male,CAH06-01-05,Forestry and arboriculture,15,15,6.1,0,15,0,14.3,81.8,85.7,85.7,3.9,10,c,c,c
202324,2019/2020,3 YAG,First-degree,Male,CAH15-01-06,Cultural studies,10,10,c,c,10,c,c,c,c,c,c,10,c,c,c
202223,2020/2021,1 YAG,First-degree,Male,CAH20-01-04,Heritage studies,5,5,c,c,5,c,c,c,c,c,c,0,c,c,c
202324,2019/2020,3 YAG,First-degree,Female,CAH19-02-01,Celtic studies (non-specific),5,5,c,c,5,c,c,c,c,c,c,0,c,c,c
202122,2019/2020,1 YAG,First-degree,Male,CAH06-01-08,Food and beverage production,10,10,c,c,10,c,c,c,c,c,c,10,c,c,c
202122,2019/2020,1 YAG,First-degree,Male,CAH19-01-06,Others in English studies,5,5,c,c,5,c,c,c,c,c,c,0,c,c,c
202324,2019/2020,3 YAG,First-degree,Female,CAH07-04-03,Sciences (non-specific),10,10,c,c,5,c,c,c,c,c,c,5,c,c,c
202223,2020/2021,1 YAG,First-degree,Male,CAH02-04-04,Midwifery,5,5,c,c,5,c,c,c,c,c,c,5,c,c,c
202122,2019/2020,1 YAG,First-degree,Female,CAH19-02-01,Celtic studies (non-specific),5,5,c,c,5,c,c,c,c,c,c,0,c,c,c
202122,2019/2020,1 YAG,First-degree,Male,CAH04-01-03,Developmental psychology,10,10,c,c,10,c,c,c,c,c,c,5,c,c,c
202223,2020/2021,1 YAG,First-degree,Male,CAH10-03-03,Polymers and textiles,0,0,c,c,c,c,c,c,c,c,c,z,z,z,z
202324,2021/2022,1 YAG,First-degree,Female,CAH20-01-04,Heritage studies,15,15,6.5,0,15,20.7,13.8,44.8,65.5,65.5,20.7,5,c,c,c
202324,2019/2020,3 YAG,First-degree,Female,CAH03-01-05,Plant sciences,10,10,c,c,10,c,c,c,c,c,c,5,c,c,c
202223,2020/2021,1 YAG,First-degree,Male,CAH19-02-04,Others in celtic studies,0,0,c,c,c,c,c,c,c,c,c,0,c,c,c
202122,2019/2020,1 YAG,First-degree,Male,CAH19-02-01,Celtic studies (non-specific),0,0,c,c,c,c,c,c,c,c,c,0,c,c,c
202324,2019/2020,3 YAG,First-degree,Male,CAH02-02-02,Toxicology,5,5,c,c,5,c,c,c,c,c,c,5,c,c,c
202223,2020/2021,1 YAG,First-degree,Female,CAH19-02-04,Others in celtic studies,0,0,c,c,c,c,c,c,c,c,c,0,c,c,c
202223,2020/2021,1 YAG,First-degree,Male,CAH19-02-01,Celtic studies (non-specific),0,0,c,c,c,c,c,c,c,c,c,0,c,c,c
202122,2019/2020,1 YAG,First-degree,Male,CAH03-01-05,Plant sciences,10,10,c,c,10,c,c,c,c,c,c,0,c,c,c
202122,2019/2020,1 YAG,First-degree,Male,CAH06-01-06,Food and beverage studies (non-specific),10,10,c,c,10,c,c,c,c,c,c,5,c,c,c
202324,2019/2020,3 YAG,First-degree,Male,CAH10-03-01,Minerals technology,5,5,c,c,5,c,c,c,c,c,c,0,c,c,c
202223,2020/2021,1 YAG,First-degree,Male,CAH19-01-06,Others in English studies,0,0,c,c,c,c,c,c,c,c,c,0,c,c,c
202122,2019/2020,1 YAG,First-degree,Male,CAH03-01-09,Hair and beauty sciences,0,0,c,c,c,c,c,c,c,c,c,0,c,c,c
202324,2019/2020,3 YAG,First-degree,Male,CAH19-01-06,Others in English studies,5,5,c,c,5,c,c,c,c,c,c,0,c,c,c
202324,2021/2022,1 YAG,First-degree,Male,CAH02-04-03,Community nursing,10,10,c,c,10,c,c,c,c,c,c,10,c,c,c
202122,2019/2020,1 YAG,First-degree,Male,CAH02-04-06,Dental nursing,10,10,c,c,10,c,c,c,c,c,c,0,c,c,c
202223,2020/2021,1 YAG,First-degree,Female,CAH10-03-04,Maritime technology,15,15,0,0,15,7.4,2.6,63.6,82.5,90,26.4,10,c,c,c
202122,2019/2020,1 YAG,First-degree,Female,CAH19-02-04,Others in celtic studies,0,0,c,c,c,c,c,c,c,c,c,0,c,c,c
202324,2019/2020,3 YAG,First-degree,Female,CAH19-02-04,Others in celtic studies,0,0,c,c,c,c,c,c,c,c,c,0,c,c,c
202122,2019/2020,1 YAG,First-degree,Female,CAH26-01-05,Others in geographical studies,0,0,c,c,c,c,c,c,c,c,c,0,c,c,c
202324,2021/2022,1 YAG,First-degree,Male,CAH20-01-04,Heritage studies,5,5,c,c,5,c,c,c,c,c,c,0,c,c,c
202324,2019/2020,3 YAG,First-degree,Female,CAH26-01-05,Others in geographical studies,0,0,c,c,c,c,c,c,c,c,c,0,c,c,c
202122,2019/2020,1 YAG,First-degree,Male,CAH20-01-04,Heritage studies,5,5,c,c,5,c,c,c,c,c,c,0,c,c,c
202223,2020/2021,1 YAG,First-degree,Female,CAH26-01-05,Others in geographical studies,0,0,c,c,c,c,c,c,c,c,c,0,c,c,c
202223,2020/2021,1 YAG,First-degree,Female,CAH03-01-05,Plant sciences,5,5,c,c,5,c,c,c,c,c,c,0,c,c,c
202324,2019/2020,3 YAG,First-degree,Male,CAH02-04-04,Midwifery,5,5,c,c,5,c,c,c,c,c,c,5,c,c,c
202223,2020/2021,1 YAG,First-degree,Male,CAH02-04-03,Community nursing,5,5,c,c,5,c,c,c,c,c,c,5,c,c,c
202324,2021/2022,1 YAG,First-degree,Male,CAH02-04-06,Dental nursing,10,10,c,c,10,c,c,c,c,c,c,5,c,c,c
202223,2020/2021,1 YAG,First-degree,Male,CAH02-04-06,Dental nursing,5,5,c,c,5,c,c,c,c,c,c,5,c,c,c
202122,2019/2020,1 YAG,First-degree,Male,CAH26-01-05,Others in geographical studies,0,0,c,c,c,c,c,c,c,c,c,0,c,c,c
202324,2021/2022,1 YAG,First-degree,Female,CAH19-02-01,Celtic studies (non-specific),0,0,c,c,c,c,c,c,c,c,c,0,c,c,c
202324,2021/2022,1 YAG,First-degree,Male,CAH02-04-04,Midwifery,5,5,c,c,5,c,c,c,c,c,c,5,c,c,c
202324,2019/2020,3 YAG,First-degree,Female,CAH06-01-05,Forestry and arboriculture,5,5,c,c,5,c,c,c,c,c,c,5,c,c,c
202122,2019/2020,1 YAG,First-degree,Male,CAH02-04-04,Midwifery,5,5,c,c,5,c,c,c,c,c,c,5,c,c,c
202324,2021/2022,1 YAG,First-degree,Female,CAH10-01-05,Naval architecture,0,0,c,c,c,c,c,c,c,c,c,z,z,z,z
202122,2019/2020,1 YAG,First-degree,Female,CAH10-01-10,Others in engineering,5,5,c,c,5,c,c,c,c,c,c,0,c,c,c
202223,2020/2021,1 YAG,First-degree,Female,CAH06-01-05,Forestry and arboriculture,0,0,c,c,c,c,c,c,c,c,c,0,c,c,c
202324,2021/2022,1 YAG,First-degree,Male,CAH10-03-03,Polymers and textiles,5,5,c,c,5,c,c,c,c,c,c,0,c,c,c
202324,2019/2020,3 YAG,First-degree,Male,CAH10-03-03,Polymers and textiles,0,0,c,c,c,c,c,c,c,c,c,0,c,c,c
202324,2019/2020,3 YAG,First-degree,Female,CAH10-01-10,Others in engineering,5,5,c,c,5,c,c,c,c,c,c,0,c,c,c
202324,2021/2022,1 YAG,First-degree,Female,CAH19-02-04,Others in celtic studies,0,0,c,c,c,c,c,c,c,c,c,0,c,c,c
